"CA Owner","Salesforce Record ID","Certificate Name","Parent Salesforce Record ID","Parent Certificate Name","Certificate Record Type","Revocation Status","SHA-256 Fingerprint","Parent SHA-256 Fingerprint","Audits Same as Parent?","Auditor","Standard Audit URL","Standard Audit Type","Standard Audit Statement Date","Standard Audit Period Start Date","Standard Audit Period End Date","NetSec Audit URL","NetSec Audit Type","NetSec Audit Statement Date","NetSec Audit Period Start Date","NetSec Audit Period End Date","TLS BR Audit URL","TLS BR Audit Type","TLS BR Audit Statement Date","TLS BR Audit Period Start Date","TLS BR Audit Period End Date","TLS EVG Audit URL","TLS EVG Audit Type","TLS EVG Audit Statement Date","TLS EVG Audit Period Start Date","TLS EVG Audit Period End Date","Code Signing Audit URL","Code Signing Audit Type","Code Signing Audit Statement Date","Code Signing Audit Period Start Date","Code Signing Audit Period End Date","S/MIME BR Audit URL","S/MIME BR Audit Type","S/MIME BR Audit Statement Date","S/MIME BR Audit Period Start Date","S/MIME BR Audit Period End Date","CP/CPS Same as Parent?","Certificate Policy (CP) URL","Certificate Practice Statement (CPS) URL","CP/CPS Last Updated Date","Test Website URL - Valid","Test Website URL - Expired","Test Website URL - Revoked","Technically Constrained","Subordinate CA Owner","Full CRL Issued By This CA","JSON Array of Partitioned CRLs","Valid From (GMT)","Valid To (GMT)","Derived Trust Bits","Chrome Status","Microsoft Status","Mozilla Status","Status of Root Cert","Authority Key Identifier","Subject Key Identifier","Country","TLS Capable","TLS EV Capable","Code Signing Capable","S/MIME Capable","CP Same as Parent?","CP Last Update Date","CPS Same as Parent?","CPS Last Update Date","Certificate Practice & Policy Statement"
"AC Camerfirma, S.A.","0011J00001SDKeEQAX","AC CAMERFIRMA COLOMBIA - 2016","001o000000xPQbZAAW","GLOBAL CHAMBERSIGN ROOT - 2016","Intermediate Certificate","Not Revoked","82348E56FF765293EBE7E2A5B7B057F5C131C3BC68DBE7DB43531F40C76A3B2D","C1D80CE474A51128B77E794A98AA2D62A0225DA3F419E5C7ED73DFBF660E7109","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","http://crl.camerfirma.com/ac_camerfirma_colombia-2016.crl","","2016.04.14","2040.03.09","Client Authentication;Secure Email","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Included; Mozilla: Not Yet Included","6JvNfoZim3pNjACXOYXPHHiQcDo=","iZR6y2kbnjBWJMDUEr9eCRfXJ5w=","Spain","False","False","False","True","true","","true","",""
"AC Camerfirma, S.A.","001o000000z7cRwAAI","AC Camerfirma Colombia II - 2015","001o000000HshF1AAJ","Global Chambersign Root - 2008","Intermediate Certificate","Revoked","205118CE7265A03FA04A6601C0C450FCE8794D2FBD0BDA70665DE076832E3B68","136335439334A7698016A0D324DE72284E079D7B5220BB8FBD747816EEBEBACA","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2015.10.20","2037.10.14","","Not Included","Not Included","Provided by CA","Apple: Included; Google Chrome: Not Included; Microsoft: Included; Mozilla: Removed","uQnKnB7b02w6a67tVPFbkwY1Ll4=","yNecwuTWlO905vMM+cCeOpxSGRk=","Spain","False","False","False","False","true","","true","",""
"AC Camerfirma, S.A.","001o000000x58SgAAI","AC Camerfirma Express Corporate Server","001o000000HshEIAAZ","Chambers of Commerce Root","Intermediate Certificate","Revoked","71987F75F4A18AF9097A45D5458D912C88359386066F63C6FC0A8AABE699C023","0C258A12A5674AEF25F28BA7DCFAECEEA348E541E6F5CC4EE63B71B361606AC3","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","http://crl.camerfirma.com/cmfecs2.crl","","2007.11.15","2032.11.08","","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: NotBefore; Mozilla: Removed","45T1sU3p26EpW1eLTXYGduHRooo=","CkrAypgS75dZ3fekr7AUpDmurko=","Spain","False","False","False","False","true","","true","",""
"AC Camerfirma, S.A.","001o000000x58TAAAY","AC Camerfirma Express Corporate Server v3","001o000000HshEIAAZ","Chambers of Commerce Root","Intermediate Certificate","Revoked","F3A9741B867238875E0A3B5598A3BC911D87563AC6EA47CEF85032FF948BEA31","0C258A12A5674AEF25F28BA7DCFAECEEA348E541E6F5CC4EE63B71B361606AC3","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2009.01.20","2019.01.18","","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: NotBefore; Mozilla: Removed","45T1sU3p26EpW1eLTXYGduHRooo=","CkrAypgS75dZ3fekr7AUpDmurko=","Spain","False","False","False","False","true","","true","",""
"AC Camerfirma, S.A.","001o0000016zMQEAA2","AC CAMERFIRMA FOR LEGAL PERSONS - 2016","001o000000xPOViAAO","CHAMBERS OF COMMERCE ROOT - 2016","Intermediate Certificate","Not Revoked","3A8066266D28BD28CCD0F564C8FBC1219B4FFAE403E01E5039D30F2400F0EB09","04F1BEC36951BC1454A904CE32890C5DA3CDE1356B7900F6E62DFA2041EBAD51","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","http://crl.camerfirma.com/ac_camerfirma_legal_persons-2016.crl","","2016.04.14","2040.03.09","Secure Email;Client Authentication","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Included; Mozilla: Not Yet Included","ni5lTz5X9at9lsaL37M1bUronos=","wyeFk9cvlsUbrHYz2YaiSn1oFEI=","Spain","False","False","False","True","true","","true","",""
"AC Camerfirma, S.A.","001o0000016zM3KAAU","AC CAMERFIRMA FOR NATURAL PERSONS - 2016","001o000000xPOViAAO","CHAMBERS OF COMMERCE ROOT - 2016","Intermediate Certificate","Not Revoked","EEDD457AF1353D76F48E7C6123F39140E5F9A069CA51B43EEA8615C9CEC0D4BB","04F1BEC36951BC1454A904CE32890C5DA3CDE1356B7900F6E62DFA2041EBAD51","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","http://crl.camerfirma.com/ac_camerfirma_natural_persons-2016.crl","","2016.04.14","2040.03.09","Secure Email;Client Authentication","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Included; Mozilla: Not Yet Included","ni5lTz5X9at9lsaL37M1bUronos=","cLj4JMdRys4igJIIycBoL8FHWFE=","Spain","False","False","False","True","true","","true","",""
"AC Camerfirma, S.A.","001o0000016zMRfAAM","AC CAMERFIRMA FOR WEBSITES - 2016","001o000000xPOViAAO","CHAMBERS OF COMMERCE ROOT - 2016","Intermediate Certificate","Revoked","937D7D5D0B7FB7DB039399BC0B670CC203C7AB4E332FAE453CC38EC188DDEA2B","04F1BEC36951BC1454A904CE32890C5DA3CDE1356B7900F6E62DFA2041EBAD51","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","http://crl.camerfirma.com/ac_camerfirma_websites-2016.crl","","2016.04.18","2040.03.13","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Included; Mozilla: Not Yet Included","ni5lTz5X9at9lsaL37M1bUronos=","7JUzO3HA0rGcWCMLNkG8VJ4skh0=","Spain","False","False","False","False","true","","true","",""
"AC Camerfirma, S.A.","001o0000016zMZCAA2","AC CAMERFIRMA GLOBAL FOR LEGAL PERSONS - 2016","001o0000016zMWSAA2","AC CAMERFIRMA - 2016","Intermediate Certificate","Parent Cert Revoked","4D20C951E134893BC5901BFAF8E240A5BE7D00596DD31C40429252F2E04F8B46","371C57982CF543FBF9041EDC348A2E0ACDCDE4B6EC25EC242BAC84F01DAB181C","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2016.04.14","2040.02.08","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Included; Mozilla: Not Yet Included","0oSXRE3ZiO58Jb9SgLMpSJuLGIQ=","gCHfcfHv1GvaM4bRD77F3WVMhF4=","Spain","False","False","False","False","true","","true","",""
"AC Camerfirma, S.A.","001o0000016zMb8AAE","AC CAMERFIRMA GLOBAL FOR NATURAL PERSONS - 2016","001o0000016zMWSAA2","AC CAMERFIRMA - 2016","Intermediate Certificate","Parent Cert Revoked","EF411C837AC3304185E53913FE369BF8FF6598C2A52BDB1B6E2DEAB5DCC7F06F","371C57982CF543FBF9041EDC348A2E0ACDCDE4B6EC25EC242BAC84F01DAB181C","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2016.04.14","2040.02.08","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Included; Mozilla: Not Yet Included","0oSXRE3ZiO58Jb9SgLMpSJuLGIQ=","TjZWqFjOG4OFYEzUG6Hfcj2ve18=","Spain","False","False","False","False","true","","true","",""
"AC Camerfirma, S.A.","0011J00001Db1BUQAZ","AC CAMERFIRMA GLOBAL FOR WEBSITES - 2016","001o0000016zMWSAA2","AC CAMERFIRMA - 2016","Intermediate Certificate","Parent Cert Revoked","99BDA6792DCAED7145BF9B7F466831051821AEF03216971176241AFC2123AB84","371C57982CF543FBF9041EDC348A2E0ACDCDE4B6EC25EC242BAC84F01DAB181C","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2016.04.18","2040.02.12","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Included; Mozilla: Not Yet Included","0oSXRE3ZiO58Jb9SgLMpSJuLGIQ=","9DXR2v3+pBEGxiw8wv+c+omRD2o=","Spain","False","False","False","False","true","","true","",""
"AC Camerfirma, S.A.","0011J00001GTD4jQAH","AC CAMERFIRMA GLOBAL TSA - 2018","001o0000016zMWSAA2","AC CAMERFIRMA - 2016","Intermediate Certificate","Parent Cert Revoked","4F1B44D260FC885C925A02668E7B911F05580B7FFAE69F47C1E85958AADFA2F6","371C57982CF543FBF9041EDC348A2E0ACDCDE4B6EC25EC242BAC84F01DAB181C","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","true","","","","2018.05.29","2039.04.25","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Included; Mozilla: Not Yet Included","0oSXRE3ZiO58Jb9SgLMpSJuLGIQ=","qd2HAz5/cxu+7kU7QlhKv0inS44=","Spain","False","False","False","False","true","","true","",""
"AC Camerfirma, S.A.","0011J00001D6AexQAF","AC CAMERFIRMA PERÚ - 2016","001o000000xPQbZAAW","GLOBAL CHAMBERSIGN ROOT - 2016","Intermediate Certificate","Not Revoked","71A0214D43E5B3596DDB36AF8459E9E579AE929B800D94A9E3F671E9F431C4F3","C1D80CE474A51128B77E794A98AA2D62A0225DA3F419E5C7ED73DFBF660E7109","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","http://crl.camerfirma.com/ac_camerfirma_peru-2016.crl","","2016.10.11","2040.03.10","Client Authentication;Secure Email","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Included; Mozilla: Not Yet Included","6JvNfoZim3pNjACXOYXPHHiQcDo=","t2oCbSzZsDazK2wFqjReBu2yuZs=","Spain","False","False","False","True","true","","true","",""
"AC Camerfirma, S.A.","0011J00001D6Af2QAF","AC CAMERFIRMA PERÚ CERTIFICADOS - 2016","0011J00001D6AexQAF","AC CAMERFIRMA PERÚ - 2016","Intermediate Certificate","Not Revoked","5B4BFC749A8158DFD4EBF3DF20782B0C284928BC40E89728CFAEBFCA7F85033D","71A0214D43E5B3596DDB36AF8459E9E579AE929B800D94A9E3F671E9F431C4F3","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","http://crl.camerfirma.com/ac_camerfirma_peru_certificados-2016.crl","","2016.10.11","2040.02.09","Secure Email;Client Authentication","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Included; Mozilla: Not Yet Included","t2oCbSzZsDazK2wFqjReBu2yuZs=","Om5lGOdW0uTzLd2lfHJt/zDhhic=","Spain","False","False","False","True","true","","true","",""
"AC Camerfirma, S.A.","0018Z00003BUxKAQA1","AC CAMERFIRMA PERÚ CERTIFICADOS - 2023","0011J00001D6AexQAF","AC CAMERFIRMA PERÚ - 2016","Intermediate Certificate","Not Revoked","FC2AA0F6E993D2CE7D6D1E110DF5CDAF59106AE265462C48DAF2E632DF5FC7DA","71A0214D43E5B3596DDB36AF8459E9E579AE929B800D94A9E3F671E9F431C4F3","true","CSQA Certificazioni srl","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","https://crls.ca.camerfirma.com/ac_camerfirma_peru_certificados_2023/CRL01.crl","","2023.09.26","2037.10.16","Secure Email;Client Authentication","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Included; Mozilla: Not Yet Included","t2oCbSzZsDazK2wFqjReBu2yuZs=","tdOSh4oIwH7ECUGJ+Irm6/hSsu8=","Spain","False","False","False","True","true","","true","",""
"AC Camerfirma, S.A.","001o000000x4X5DAAU","AC Camerfirma Portugal - 2015","001o000000HshF1AAJ","Global Chambersign Root - 2008","Intermediate Certificate","Revoked","404E643D6EED3BFCFAFC49CC57D6E6BE4B6DE8297176C5190F15E0A5EF11FE97","136335439334A7698016A0D324DE72284E079D7B5220BB8FBD747816EEBEBACA","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","http://crl.camerfirma.com/ac_camerfirma_portugal-2015.crl","","2015.11.17","2037.11.21","","Not Included","Not Included","Provided by CA","Apple: Included; Google Chrome: Not Included; Microsoft: Included; Mozilla: Removed","uQnKnB7b02w6a67tVPFbkwY1Ll4=","IGmabGRRm+JMYMrj6FjCheckDXo=","Spain","False","False","False","False","true","","true","",""
"AC Camerfirma, S.A.","001o0000016zMT8AAM","AC CAMERFIRMA TSA - 2016","001o000000xPOViAAO","CHAMBERS OF COMMERCE ROOT - 2016","Intermediate Certificate","Not Revoked","BAAE2C6338857D50200F6F73DD45E65AA2D895BED4675B6E396B7222E018A9B8","04F1BEC36951BC1454A904CE32890C5DA3CDE1356B7900F6E62DFA2041EBAD51","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","true","","http://crl.camerfirma.com/ac_camerfirma_tsa-2016.crl","","2016.04.14","2040.03.09","Time Stamping","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Included; Mozilla: Not Yet Included","ni5lTz5X9at9lsaL37M1bUronos=","Hm21xj/vklVeN/rb/RCqutk7Tiw=","Spain","False","False","False","False","true","","true","",""
"AC Camerfirma, S.A.","001o000000x58TZAAY","AC Camerfirma TSA CA","001o000000HshEIAAZ","Chambers of Commerce Root","Intermediate Certificate","Revoked","BEA3BCAC537113187D05BD3924408F60005D8508DFF48328BC06E79A14B8E49A","0C258A12A5674AEF25F28BA7DCFAECEEA348E541E6F5CC4EE63B71B361606AC3","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2005.05.19","2035.05.20","","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: NotBefore; Mozilla: Removed","45T1sU3p26EpW1eLTXYGduHRooo=","v/p+rrmdqmVpcsYyFo3gEC6lmyI=","Spain","False","False","False","False","true","","true","",""
"AC Camerfirma, S.A.","0011J00001D6AesQAF","AC CITISEG - 2016","0011J00001SDKeEQAX","AC CAMERFIRMA COLOMBIA - 2016","Intermediate Certificate","Revoked","2311977010FFEBB1BC2EAF2148188ACAFDF29B3719C249BD91270AD679FFFC11","82348E56FF765293EBE7E2A5B7B057F5C131C3BC68DBE7DB43531F40C76A3B2D","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2016.04.14","2040.02.08","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Included; Mozilla: Not Yet Included","iZR6y2kbnjBWJMDUEr9eCRfXJ5w=","qG+Qfmr+XJhXTAdt82F8LF7sgz8=","Spain","False","False","False","False","true","","true","",""
"AC Camerfirma, S.A.","001o000000x58TtAAI","CA Camerfirma Codesign","001o000000HshEIAAZ","Chambers of Commerce Root","Intermediate Certificate","Revoked","DF8307254EE1E3D1379007E2A230D671D952DEFF2409AF202ADCDF8DC4A48B08","0C258A12A5674AEF25F28BA7DCFAECEEA348E541E6F5CC4EE63B71B361606AC3","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2004.12.29","2034.12.30","","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: NotBefore; Mozilla: Removed","45T1sU3p26EpW1eLTXYGduHRooo=","aRqUcqDRlv89VirY/itHGBWdsO4=","Spain","False","False","False","False","true","","true","",""
"AC Camerfirma, S.A.","001o000000x58U8AAI","CA Camerfirma Express Corporate Server","001o000000HshEIAAZ","Chambers of Commerce Root","Intermediate Certificate","Revoked","8948D65A91A81B8D8D79D7603B42FBA68A690567F0456488339BF4D0937BDAF4","0C258A12A5674AEF25F28BA7DCFAECEEA348E541E6F5CC4EE63B71B361606AC3","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2004.04.20","2034.04.21","","Not Included","Not Included","Provided by CA","Apple: Removed; Google Chrome: Not Included; Microsoft: NotBefore; Mozilla: Removed","45T1sU3p26EpW1eLTXYGduHRooo=","DXwoaVKfGK/HTZwuTHIFUlbRt6U=","Spain","False","False","False","False","true","","true","",""
"AC Camerfirma, S.A.","001o000000x58REAAY","Camerfirma AAPP - 2012","001o000000HshEJAAZ","Chambers of Commerce Root - 2008","Intermediate Certificate","Revoked","37D89387A11F95D0B8DAACAD0A218B28A61BB0F33C5F1370ACD525A12365A007","063E4AFAC491DFD332F3089B8542E94617D893D7FE944E10A7937EE29D9693C0","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2012.07.16","2022.07.14","","Not Included","Not Included","Provided by CA","Apple: Included; Google Chrome: Not Included; Microsoft: Included; Mozilla: Removed","+SSsD7K1+HnA+mCIG8TZTQKeFxk=","fXYk54d45yIQSzX6IAdy7VdZVxg=","Spain","False","False","False","False","true","","true","",""
"AC Camerfirma, S.A.","0011J00001CAQzaQAH","Camerfirma AAPP - 2014","001o000000HshEJAAZ","Chambers of Commerce Root - 2008","Intermediate Certificate","Revoked","797F74714F6F7C307A417B9425DEB70D8B28A850CAB43BA89F9D3D0AB5B4909F","063E4AFAC491DFD332F3089B8542E94617D893D7FE944E10A7937EE29D9693C0","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2014.02.25","2024.02.23","","Not Included","Not Included","Provided by CA","Apple: Included; Google Chrome: Not Included; Microsoft: Included; Mozilla: Removed","+SSsD7K1+HnA+mCIG8TZTQKeFxk=","fXYk54d45yIQSzX6IAdy7VdZVxg=","Spain","False","False","False","False","true","","true","",""
"AC Camerfirma, S.A.","001o000000x4WxOAAU","Camerfirma AAPP II - 2014","001o000000HshEJAAZ","Chambers of Commerce Root - 2008","Intermediate Certificate","Not Revoked","7239D2F770FAFF3B1CF8BE2A05EC03EDEAAC053B554F90D36921155BA8051981","063E4AFAC491DFD332F3089B8542E94617D893D7FE944E10A7937EE29D9693C0","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","http://crl.camerfirma.com/camerfirma_aappii-2014.crl","","2014.12.16","2037.12.15","Secure Email;Client Authentication;Server Authentication","Not Included","Not Included","Provided by CA","Apple: Included; Google Chrome: Not Included; Microsoft: Included; Mozilla: Removed","+SSsD7K1+HnA+mCIG8TZTQKeFxk=","XaFVpNxKrIMR+ao45fdoSv4VFUw=","Spain","True","False","False","True","true","","true","",""
"AC Camerfirma, S.A.","001o000000x58ROAAY","Camerfirma Certificados Camerales - 2009","001o000000HshEJAAZ","Chambers of Commerce Root - 2008","Intermediate Certificate","Revoked","2F2B32E78FC69D2FFC645EB6068E074E749774495FDC251093B0EEE04EFAFD17","063E4AFAC491DFD332F3089B8542E94617D893D7FE944E10A7937EE29D9693C0","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2009.03.16","2019.03.14","","Not Included","Not Included","Provided by CA","Apple: Included; Google Chrome: Not Included; Microsoft: Included; Mozilla: Removed","+SSsD7K1+HnA+mCIG8TZTQKeFxk=","HsRaioRvEZBYs+IJ1xbm6sMk5o0=","Spain","False","False","False","False","true","","true","",""
